record_id,canonical_title,system_alias,publication_status,venue,official_url,arxiv_id,doi,last_verified_date,note,citation_key,new__present,new__citation_key,new__title,new__authors,new__year,new__publication_status,new__venue_or_source,new__publisher,new__doi,new__arxiv_id,new__official_url,new__selected_source_id,new__selected_source_record_id,new__selection_basis,new__metadata_status
CP153,Vul-RAG: Enhancing LLM-based Vulnerability Detection via Knowledge-level RAG,NA,verified_by_zotero,journalArticle,https://dl.acm.org/doi/10.1145/3797277,NA,10.1145/3797277,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=duVulRAGEnhancingLLMbased2026; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3797277,,no,,,,,,,,,,,,,,
CP154,"ChatGPT for Vulnerability Detection, Classification, and Repair: How Far Are We?",NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10479409,NA,10.1109/APSEC60848.2023.00085,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=fuChatGPTVulnerabilityDetection2023; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10479409/,,no,,,,,,,,,,,,,,
CP155,"Navigating the Risks: A Survey of Security, Privacy, and Ethics Threats in LLM-Based Agents",NA,preprint_or_arxiv_from_local_metadata,journalArticle,https://arxiv.org/abs/2411.09523v1,2411.09523,10.48550/arXiv.2411.09523,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=ganNavigatingRisksSurvey2024; risk=arxiv_doi_check_version; zotero_url=http://arxiv.org/abs/2411.09523,,no,,,,,,,,,,,,,,
CP156,How Far Have We Gone in Vulnerability Detection Using Large Language Models,NA,preprint_or_arxiv_from_local_metadata,preprint,https://arxiv.org/abs/2311.12420,2311.12420,10.48550/arXiv.2311.12420,2026-05-30,bib_match=gao2023howFarLLMVuln; metadata_source=local_bibtex; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=gaoHowFarHave2023; risk=arxiv_doi_check_version; zotero_url=http://arxiv.org/abs/2311.12420,,no,,,,,,,,,,,,,,
CP157,Vulnerability detection using BERT based LLM model with transparency obligation practice towards trustworthy AI,NA,verified_by_zotero,journalArticle,https://www.sciencedirect.com/science/article/pii/S2666827024000744,NA,10.1016/j.mlwa.2024.100598,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=haurogneVulnerabilityDetectionUsing2024; risk=publisher_landing_recorded; zotero_url=https://linkinghub.elsevier.com/retrieve/pii/S2666827024000744,,no,,,,,,,,,,,,,,
CP158,Large Language Models for Code: Security Hardening and Adversarial Testing,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-4007-0050-7,NA,10.1145/3576915.3623175,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=heLargeLanguageModels2023; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3576915.3623175,,no,,,,,,,,,,,,,,
CP159,Large Language Model-Powered Smart Contract Vulnerability Detection: New Perspectives,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10431564,NA,10.1109/TPS-ISA58951.2023.00044,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=huLargeLanguageModelPowered2023; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10431564/,,no,,,,,,,,,,,,,,
CP160,When Fuzzing Meets LLMs: Challenges and Opportunities,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-4007-0658-5,NA,10.1145/3663529.3663784,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=jiangWhenFuzzingMeets2024a; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3663529.3663784,,no,,,,,,,,,,,,,,
CP161,From Vulnerability to Defense: The Role of Large Language Models in Enhancing Cybersecurity,NA,verified_by_zotero,journalArticle,https://www.mdpi.com/2079-3197/13/2/30,NA,10.3390/computation13020030,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=kasriVulnerabilityDefenseRole2025; risk=publisher_landing_recorded; zotero_url=https://www.mdpi.com/2079-3197/13/2/30,,no,,,,,,,,,,,,,,
CP162,LSAST: Enhancing Cybersecurity Through LLM-Supported Static Application Security Testing,NA,verified_by_zotero,conferencePaper,urn:isbn:978-3-031-92882-6,NA,10.1007/978-3-031-92882-6_12,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=keltekLSASTEnhancingCybersecurity2025; risk=publisher_landing_recorded; zotero_url=https://link.springer.com/10.1007/978-3-031-92882-6_12,,no,,,,,,,,,,,,,,
CP163,Understanding the Effectiveness of Large Language Models in Detecting Security Vulnerabilities,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10988968,NA,10.1109/ICST62969.2025.10988968,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=khareUnderstandingEffectivenessLarge2025a; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10988968/,,no,,,,,,,,,,,,,,
CP164,Assessing the Effectiveness of LLMs in Android Application Vulnerability Analysis,NA,verified_by_zotero,conferencePaper,urn:isbn:978-3-031-85593-1,NA,10.1007/978-3-031-85593-1_9,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=kouliaridisAssessingEffectivenessLLMs2025; risk=publisher_landing_recorded; zotero_url=https://link.springer.com/10.1007/978-3-031-85593-1_9,,no,,,,,,,,,,,,,,
CP165,A Case Study of LLM for Automated Vulnerability Repair: Assessing Impact of Reasoning and Patch Validation Feedback,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-4007-0685-1,NA,10.1145/3664646.3664770,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=kulsumCaseStudyLLM2024; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3664646.3664770,,no,,,,,,,,,,,,,,
CP166,Enhancing Static Analysis for Practical Bug Detection: An LLM-Integrated Approach,NA,verified_by_zotero,journalArticle,https://dl.acm.org/doi/10.1145/3649828,NA,10.1145/3649828,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=liEnhancingStaticAnalysis2024; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3649828,,no,,,,,,,,,,,,,,
CP167,Nuances are the Key: Unlocking ChatGPT to Find Failure-Inducing Tests with Differential Prompting,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10298538,NA,10.1109/ASE56229.2023.00089,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=liNuancesAreKey2023; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10298538/,,no,,,,,,,,,,,,,,
CP168,IRIS: LLM-Assisted Static Analysis for Detecting Security Vulnerabilities,NA,conference paper with arXiv backup DOI,ICLR 2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/582d4e27fa24168f3af1f4582655034b-Abstract-Conference.html,2405.17238,10.48550/arXiv.2405.17238,2026-05-30,"metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; doi_supplemental: iclr_official_no_doi_arxiv_backup; ICLR/DBLP indicate no proceedings DOI; arXiv backup DOI added for DOI completeness, but final citation may prefer ICLR proceedings URL without DOI.",,no,,,,,,,,,,,,,,
CP169,Enhancing Code Vulnerability Detection via Vulnerability-Preserving Data Augmentation,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-4007-0616-5,NA,10.1145/3652032.3657564,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=liuEnhancingCodeVulnerability2024; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3652032.3657564,,no,,,,,,,,,,,,,,
CP170,VulDetectBench: Evaluating the Deep Capability of Vulnerability Detection with Large Language Models,NA,preprint_or_arxiv_from_local_metadata,preprint,http://arxiv.org/abs/2406.07595,2406.07595,10.48550/ARXIV.2406.07595,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=liuVulDetectBenchEvaluatingDeep2024; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2406.07595,,no,,,,,,,,,,,,,,
CP171,Exploration On Prompting LLM With Code-Specific Information For Vulnerability Detection,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10664399,NA,10.1109/SSE62657.2024.00049,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=liuExplorationPromptingLLM2024; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10664399/,,no,,,,,,,,,,,,,,
CP172,GRACE: Empowering LLM-based software vulnerability detection with graph structure and in-context learning,NA,verified_by_zotero,journalArticle,https://www.sciencedirect.com/science/article/pii/S0164121224000748,NA,10.1016/j.jss.2024.112031,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=luGRACEEmpoweringLLMbased2024a; risk=publisher_landing_recorded; zotero_url=https://linkinghub.elsevier.com/retrieve/pii/S0164121224000748,,no,,,,,,,,,,,,,,
CP173,FELLMVP: An Ensemble LLM Framework for Classifying Smart Contract Vulnerabilities,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10664408,NA,10.1109/Blockchain62396.2024.00021,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=luoFELLMVPEnsembleLLM2024; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10664408/,,no,,,,,,,,,,,,,,
CP174,Prompt Fuzzing for Fuzz Driver Generation,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-4007-0636-3,NA,10.1145/3658644.3670396,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=lyuPromptFuzzingFuzz2024; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3658644.3670396,,no,,,,,,,,,,,,,,
CP175,Combining Fine-Tuning and LLM-Based Agents for Intuitive Smart Contract Auditing with Justifications,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/11029966,NA,10.1109/ICSE55347.2025.00027,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=maCombiningFineTuningLLMBased2025; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/11029966/,,no,,,,,,,,,,,,,,
CP176,Harnessing the Power of LLMs in Source Code Vulnerability Detection,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10774025,NA,10.1109/MILCOM61039.2024.10774025,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=mahyariHarnessingPowerLLMs2024; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10774025/,,no,,,,,,,,,,,,,,
CP177,Multi-Role Consensus Through LLMs Discussions for Vulnerability Detection,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10726971,NA,10.1109/QRS-C63300.2024.00173,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=maoMultiRoleConsensusLLMs2024; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10726971/,,no,,,,,,,,,,,,,,
CP178,Evaluation of ChatGPT Model for Vulnerability Detection,NA,preprint_or_arxiv_from_local_metadata,preprint,http://arxiv.org/abs/2304.07232,2304.07232,10.48550/ARXIV.2304.07232,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_arxiv_doi; key=cheshkovEvaluationChatGPTModel2023; risk=arxiv_doi_check_version; zotero_url=https://arxiv.org/abs/2304.07232,,no,,,,,,,,,,,,,,
CP179,An Analysis of the Automatic Bug Fixing Performance of ChatGPT,NA,verified_by_zotero,conferencePaper,https://ieeexplore.ieee.org/abstract/document/10189263,NA,10.1109/APR59189.2023.00012,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=sobaniaAnalysisAutomaticBug2023; risk=publisher_landing_recorded; zotero_url=https://ieeexplore.ieee.org/document/10189263/,,no,,,,,,,,,,,,,,
CP180,"ChatGPT Prompt Patterns for Improving Code Quality, Refactoring, Requirements Elicitation, and Software Design",NA,verified_by_zotero,bookSection,urn:isbn:978-3-031-55642-5,NA,10.1007/978-3-031-55642-5_4,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=whiteChatGPTPromptPatterns2024; risk=publisher_landing_recorded; zotero_url=https://doi.org/10.1007/978-3-031-55642-5_4,,no,,,,,,,,,,,,,,
CP181,Prompt-Enhanced Software Vulnerability Detection Using ChatGPT,NA,verified_by_zotero,conferencePaper,urn:isbn:979-8-4007-0502-1,NA,10.1145/3639478.3643065,2026-05-30,metadata_status: no exact local Zotero title match; doi_status: no DOI recorded in the local source; last_verified_date records the metadata audit date; zotero_doi_merge: zotero_exact_title_doi; key=zhangPromptEnhancedSoftwareVulnerability2024; risk=publisher_landing_recorded; zotero_url=https://dl.acm.org/doi/10.1145/3639478.3643065,,no,,,,,,,,,,,,,,
