record_id,title,year,authors,source_type,venue_or_source,doi_or_url,corpus_layer,task_category,exclusion_reason,note
FMS0240,ATLAS: A Foundation Neural Sampler for Amorphous Materials,2026,Mouyang Cheng; Denis Blessing; Botao Yu; Gerhard Neumann; Mingda Li; Carles Domingo-Enrich; Yuanqi Du,preprint,arxiv,https://arxiv.org/abs/2607.19198,Excluded,Candidate,The title identifies a non-software target domain.,Integrated multi-source search through 2026-07-30.
FMS0241,ATLAS: AI-Assisted Threat-to-Assertion Learning for System-on-Chip Security Verification,2026,Ishraq Tashdid; Kimia Tasnia; Alexander Garcia; Jonathan Valamehr; Sazadur Rahman,formal_source_record,openalex,https://doi.org/10.1145/3770743.3804400,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0242,Att Utnyttja djupinlärning för att Förbättra Fuzzing i Linux-kärnan : Vägledning för Syzkallers mutationer,2025,"Dimosthenis Vasilakis, Emmanouil",public_source_record,openalex,http://urn.kb.se/resolve?urn=urn:nbn:se:kth:diva-372869,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0243,Attack and defense techniques in large language models: A survey and new perspectives,2025,Zhiyu Liao; Kang Chen; Yuanguo Lin; Kangkang Li; Yunxuan Liu; Hefeng Chen; Xingwang Huang; Yuanhui Yu,preprint,arxiv,https://arxiv.org/abs/2505.00976,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0244,AttackDefense Framework (ADF): Enhancing IoT Devices and Lifecycles Threat Modeling,2024,Tommaso Sacchetti; Márton Bognár; Jesse De Meulemeester; Benedikt Gierlichs; Frank Piessens; Volodymyr Bezsmertnyi; Maria Chiara Molteni; Stefano Cristalli; Arianna Gringiani; Olivier Thomas; Daniele Antonioli,formal_source_record,openalex,https://doi.org/10.1145/3698396,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0245,AttackonCTF: Defending Hardware Security Competition Benchmarks in the Age of LLMs,2026,Mohamadreza Rostami; Nikhilesh Singh; Stephen Muttathil; Lichao Wu; Chen Chen; Huimin Li; Jeyavijayan Rajendran; Ahmad-Reza Sadeghi,preprint,arxiv,https://arxiv.org/abs/2606.15809,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0246,Attention Distance: A Novel Metric for Directed Fuzzing with Large Language Models,2025,Wang Bin; Ao Yang; Kedan Li; Aofan Liu; Hui Li; Guibo Luo; Weixiang Huang; Yan Zhuang,preprint,arxiv,https://arxiv.org/abs/2512.19758,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0247,Attested Tool-Server Admission: A Security Extension to the Model Context Protocol,2026,Alfredo Metere,preprint,arxiv,https://arxiv.org/abs/2605.24248,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0248,Augmented Adversarial Trigger Learning,2025,Zhe Wang; Yanjun Qi,formal_source_record,openalex,https://doi.org/10.18653/v1/2025.findings-naacl.394,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0249,Augmenting Greybox Fuzzing with Generative AI,2023,Jie Hu; Qian Zhang; Heng Yin,preprint,arxiv,https://arxiv.org/abs/2306.06782,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0250,AutoAttacker: A Large Language Model Guided System to Implement Automatic Cyber-attacks,2024,Jiacen Xu; Jack W. Stokes; Geoff McDonald; Xue‐Song Bai; P. David Marshall; Siyue Wang; Adith Swaminathan; Zhou Li,preprint,openalex,https://arxiv.org/abs/2403.01038,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0251,AutoBaxBuilder: Bootstrapping Code Security Benchmarking,2025,Tobias von Arx; Niels Mündler; Mark Vero; Maximilian Baader; Martin Vechev,preprint,arxiv,https://arxiv.org/abs/2512.21132,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0252,AutoEG: Exploiting Known Third-Party Vulnerabilities in Black-Box Web Applications,2026,Ruozhao Yang; Mingfei Cheng; Gelei Deng; Junjie Wang; Tianwei Zhang; Xiaofei Xie,public_source_record,openalex,http://arxiv.org/abs/2604.00704,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0253,Automated IoT Firmware Vulnerability Detection Using Large Language Models,2025,Sushant Mane; Jai Bhortake; Vidhi Wankhade; Faruk Kazi,formal_source_record,crossref; openalex,https://doi.org/10.20944/preprints202510.0166.v1,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0254,Automated Penetration Testing with LLM Agents and Classical Planning,2025,Lingzhi Wang; Xinyi Shi; Ziyu Li; Yi Jiang; Shiyu Tan; Yuhao Jiang; Junjie Cheng; Wenyuan Chen; Xiangmin Shen; Zhenyuan LI; Yan Chen,preprint,arxiv,https://arxiv.org/abs/2512.11143,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0255,Automated Repair of AI Code with Large Language Models and Formal Verification,2024,Yiannis Charalambous; Edoardo Manino; Lucas C. Cordeiro,preprint,openalex,https://arxiv.org/abs/2405.08848,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0256,Automated Repair of TEE Partitioning Issues via DSL-Guided and LLM-Assisted Patching,2026,Chengyan Ma; Jieke Shi; Ruidong Han; Ye Liu; Feng Li; Yuqing Niu; David Lo,formal_source_record,openalex,https://doi.org/10.1145/3808207,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0257,Automated Vulnerability Validation and Verification: A Large Language Model Approach,2025,Alireza Lotfi; Charalampos Katsis; Elisa Bertino,preprint,arxiv,https://arxiv.org/abs/2509.24037,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",2026,Harrison Green; Fraser Brown; Claire Le Goues,preprint,arxiv,https://arxiv.org/abs/2602.18689,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0259,Automatic selection of protections to mitigate risks against software applications,2026,Daniele Canavese; Leonardo Regano; Cataldo Basile; Bjorn De Sutter,formal_source_record,openalex,https://doi.org/10.1016/j.cose.2026.104959,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0260,Automatic Web Vulnerability Validation with Knowledge-augmented LLM Agent,2026,Yuan Zhou; Pengfei Wang; Rongmao Chen; Ziling Wei; Ling Wen; Shuhui Chen,formal_source_record,crossref; ieee_crossref,https://doi.org/10.1109/iicc69623.2026.11582010,Excluded,Candidate,Potentially eligible report could not be retrieved from the documented public sources and was not coded.,Integrated multi-source search through 2026-07-30.
FMS0261,Automating Cloud Security and Forensics Through a Secure-by-Design Generative AI Framework,2026,Dalal Alharthi; Ivan Roberto Kawaminami Garcia,preprint,arxiv,https://arxiv.org/abs/2604.03912,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0262,Automating Function-Level TARA for Automotive Full-Lifecycle Security,2025,Yuqiao Yang; Yongzhao Zhang; Wenhao Liu; Jun Li; Pengtao Shi; DingYu Zhong; Jie Yang; Ting Chen; Sheng Cao; Yuntao Ren; Yongyue Wu; Xiaosong Zhang,formal_source_record,arxiv; openalex,https://doi.org/10.14722/ndss.2026.231408,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0263,Automating Security Audit Using Large Language Model based Agent: An Exploration Experiment,2025,Jia Hui Chin; Pu Zhang; Yu Xin Cheong; Jonathan Pan,preprint,arxiv,https://arxiv.org/abs/2505.10732,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0265,Automatisation de tests d'intrusion d'applications web,2025,Natan Talon,public_source_record,openalex,https://inria.hal.science/tel-05560690,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0266,Autonomous mechanistic discovery of colorectal cancer vulnerabilities via multi-scale AI swarms,2026,Christopher Baker; Tianyu Ren; Karen Rafferty; Hui Wang; Simon McDade,preprint,arxiv,https://arxiv.org/abs/2607.16262,Excluded,Candidate,The record is outside target-software vulnerability discovery and validation or uses vulnerability in a non-software sense.,Integrated multi-source search through 2026-07-30.
FMS0267,AutoPatch: Multi-Agent Framework for Patching Real-World CVE Vulnerabilities,2025,Minjae Seo; Wonwoo Choi; Myoungsung You; Seungwon Shin,preprint,arxiv,https://arxiv.org/abs/2505.04195,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0268,AutoPCR: Automated Phenotype Concept Recognition by Prompting,2025,Yicheng Tao; Yuanhao Huang; Yiqun Wang; Xin Luo; Jie Liu,preprint,arxiv,https://arxiv.org/abs/2507.19315,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0269,AutoPenBench: Benchmarking Generative Agents for Penetration Testing,2024,Luca Gioacchini; Marco Mellia; Idilio Drago; Alexander Delsanto; Giuseppe Siracusano; Roberto Bifulco,preprint,arxiv,https://arxiv.org/abs/2410.03225,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0270,AutoPentest: Enhancing Vulnerability Management With Autonomous LLM Agents,2025,Julius Henke,preprint,arxiv,https://arxiv.org/abs/2505.10321,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0271,AutoPentester: An LLM Agent-based Framework for Automated Pentesting,2025,Yasod Ginige; Akila Niroshan; Sajal Jain; Suranga Seneviratne,preprint,arxiv,https://arxiv.org/abs/2510.05605,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0272,AutoPT: How Far Are We from the End2End Automated Web Penetration Testing?,2024,Benlong Wu; Guoqiang Chen; Kejiang Chen; Xiuwei Shang; Jiapeng Han; Yanru He; Weiming Zhang; Nenghai Yu,preprint,arxiv,https://arxiv.org/abs/2411.01236,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0273,"Autoregressive, Yet Revisable: In Decoding Revision for Secure Code Generation",2026,Chengran Yang; Zichao Wei; Heminghao Deng; Jinfeng Jiang; Zhensu Sun; Ting Zhang; Tianyi Wu; Ming Wen; David Lo,preprint,arxiv,https://arxiv.org/abs/2602.01187,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0274,AutoSafeCoder: A Multi-Agent Framework for Securing LLM Code Generation through Static Analysis and Fuzz Testing,2024,Ana Nunez; Nafis Tanveer Islam; Sumit Kumar Jha; Peyman Najafirad,preprint,arxiv; openalex,https://arxiv.org/abs/2409.10737,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0275,AutoSec-Agent: a fully autonomous and ethical multi-agent framework for scalable penetration testing using large language models,2026,Rashid Amin; Sajid Mehmood; Syafiq Fauzi Kamarulzaman; Antonio Costanzo; Faisal S. Alsubaei; Asma Hassan Alshehri,formal_source_record,crossref; springer_crossref,https://doi.org/10.1007/s40747-026-02447-5,Excluded,Candidate,Potentially eligible report could not be retrieved from the documented public sources and was not coded.,Integrated multi-source search through 2026-07-30.
FMS0277,AutoSOUP: Safety-Oriented Unit Proof Generation for Component-level Memory-Safety Verification,2026,Paschal C. Amusuo; Ricardo Calvo; Dharun Anandayuvaraj; Taylor Le Lievre; Kevin Kolyakov; Elijah Jorgensen; Aravind Machiry; James C. Davis,public_source_record,openalex,https://arxiv.org/abs/2605.10712,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0278,AutoTrace: From Patches to Triggers via Agentic Interprocedural Exploration,2026,Arastoo Zibaeirad; Marco Vieira; Thomas Zimmermann,public_source_record,openalex,https://arxiv.org/abs/2607.12058,Supporting,Candidate,NA,Full text reviewed 2026-08-14; retained for extended synthesis as an adjacent agent-guided program-analysis mechanism.
FMS0279,AutoVulnPHP: LLM-Powered Two-Stage PHP Vulnerability Detection and Automated Localization,2026,Zhiqiang Wang; Yizhong Ding; Zilong Xiao; Jinyu Lu; Yan Jia; Yanjun Li,preprint,arxiv,https://arxiv.org/abs/2601.06177,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0280,"AVIATOR: Towards AI-Agentic Vulnerability Injection Workflow for High-Fidelity, Large-Scale Code Security Dataset",2025,Amine Lbath; Massih-Reza Amini; Aurelien Delaitre; Vadim Okun,preprint,arxiv,https://arxiv.org/abs/2508.20866,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0281,AWE: Adaptive Agents for Dynamic Web Penetration Testing,2026,Akshat Singh Jaswal; Ashish Baghel,formal_source_record,arxiv,https://doi.org/10.14722/last-x.2026.23037,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0282,BabeLLM: A unified taxonomy for NLP-based LLM cybersecurity applications,2026,Pellegrino Casoria; Simon Pietro Romano,formal_source_record,openalex,https://doi.org/10.1016/j.eswa.2026.133540,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0283,BacAlarm: Mining and Simulating Composite API Traffic to Prevent Broken Access Control Violations,2025,Yanjing Yang; He Zhang; Bohan Liu; Jinwei Xu; Hu Jinghao; Liming Dong; Zhewen Mao; Dongxue Pan,public_source_record,openalex,http://arxiv.org/abs/2512.19997,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0284,BACFuzz: Exposing the Silence on Broken Access Control Vulnerabilities in Web Applications,2025,I Putu Arya Dharmaadi; Mohannad Alhanahnah; Van-Thuan Pham; Fadi Mohsen; Fatih Turkmen,preprint,arxiv,https://arxiv.org/abs/2507.15984,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0285,BadJudge: Backdoor Vulnerabilities of LLM-as-a-Judge,2025,Terry Tong; Fei Wang; Zhe Zhao; Muhao Chen,preprint,arxiv,https://arxiv.org/abs/2503.00596,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0286,BadScientist: Can a Research Agent Write Convincing but Unsound Papers that Fool LLM Reviewers?,2025,Fengqing Jiang; Yichen Feng; Yuetai Li; Luyao Niu; Basel Alomair; Radha Poovendran,preprint,arxiv,https://arxiv.org/abs/2510.18003,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0287,BARTPredict: Empowering IoT Security with LLM-Driven Cyber Threat Prediction,2025,Alaeddine Diaf; Abdelaziz Amara Korba; Nour Elislem Karabadji; Yacine Ghamri-Doudane,preprint,arxiv,https://arxiv.org/abs/2501.01664,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0288,Baselines Before Architecture: Evaluating Coding Agents for Autonomous Penetration Testing,2026,Ananda Dhakal; Krish Neupane; Aarjan Chaudhary,preprint,arxiv,https://arxiv.org/abs/2607.13085,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0289,BaxBench: Can LLMs Generate Correct and Secure Backends?,2025,Mark Vero; Niels Mündler; Victor Chibotaru; Veselin Raychev; Maximilian Baader; Nikola Jovanović; Jingxuan He; Martin Vechev,preprint,arxiv,https://arxiv.org/abs/2502.11844,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS0290,Bayesian Inverse Contextual Reasoning for Heterogeneous Semantics-Native Communication,2023,Hyowoon Seo; Yoonseong Kang; Mehdi Bennis; Wan Choi,preprint,arxiv,https://arxiv.org/abs/2306.06403,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0291,Before You Hand Over the Wheel: Evaluating LLMs for Security Incident Analysis,2026,Sourov Jajodia; Madeena Sultana; Suryadipta Majumdar; Adrian Taylor; Grant Vandenberghe,preprint,arxiv,https://arxiv.org/abs/2603.06422,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0292,Behavior Alignment: A New Perspective of Evaluating LLM-based Conversational Recommender Systems,2024,Dayu Yang; Fumian Chen; Hui Fang,formal_source_record,arxiv,https://doi.org/10.1145/3626772.3657924,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS0293,Benchmarking Correctness and Security in Multi-Turn Code Generation,2025,Ruchit Rawal; Jeffrey Yang Fan Chiang; Chihao Shen; Jeffery Siyuan Tian; Aastha Mahajan; Tom Goldstein; Yizheng Chen,preprint,arxiv,https://arxiv.org/abs/2510.13859,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
