record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS1095,FMS1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1095,FMS1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1095,FMS1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1095,FMS1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1096,FMS1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,lifecycle coverage,candidate analysis;execution observation;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis; path and input exploration; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.1“The approach combines the complementary strengths of LLMs (e.g., understanding informal vulnerability reports), static analysis (e.g., identifying taint paths), and dynamic analysis (e.g., validating generated exploits).”；path and input exploration: p.4“To this end, the approach compiles all the available information into a prompt that asks the LLM to generate a PoC exploit.”；execution observation: p.18“PoCGen addresses this limitation by leveraging LLMs to generate exploits and by incorporating runtime feedback. LLMs, trained on large code corpora, can better predict the behavior of external functions and reason about inputs that exercise specific program paths.”；reproduction and validation: p.14“On average, each PoC exploit generation attempt takes 11 minutes. Since successful attempts stop earlier than failing attempts, which require running the refiners, the successful runs complete on average in 7 minutes.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.1；p.4；p.14；p.18; papers/A004.pdf,no,OY,2026-08-24,FMS1096__lifecycle
FMS1096,FMS1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1096,FMS1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1096,FMS1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1096,FMS1096,PoCGen: Generating Proof-of-Concept Exploits for Vulnerabilities in Npm Packages,external traceability,publicly aligned external trace,benchmark ground truth / public material,author-reported external clue,third_party_external_rereview,"论文相关事实为“This vulnerability, reported on January 16, 2025 as CVE-2024-36751, is a regular expression denial of service (ReDoS) vulnerability in the parse-uri package.”。这是作者报告的披露/确认线索，但未同时提供读者可逐项定位的 trigger、replay、PoC 或公开记录链接。",p.15; papers/A004.pdf,no,OY,2026-08-24,FMS1096__external_traceability
FMS1098,FMS1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,lifecycle coverage,candidate analysis;execution observation;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis; path and input exploration; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.6“There exist several well-known datasets for smart contract auditing and vulnerability analysis, in- cluding SC-Bench [51], DAPPScan [60], ScaBench,5 and Verite [28].”；path and input exploration: p.13“In those two cases, the agent overachieves beyond PoC generation. Overall, all 6/6 analyzed cases were deemed correct PoCs, as seen in Table4.”；execution observation: p.8“The two baselines, in order of increasing autonomy, are: (1) Zero-shot Prompting: An LLM is prompted to generate the complete PoC exploit in a single attempt, without any iterative refinement with execution feedback. This baseline represents the simplest, non-agentic LLM-based approach, isolating the raw power of the considered LLM.”；reproduction and validation: p.17“Du and Tang [14] evaluate GPT-4’s auditing capabilities on 30 smart con- tracts with artificially injected vulnerabilities, reporting limited vul- nerability detection performance but promising PoC writing abil- ity when vulnerability hints are provided.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.6；p.8；p.13；p.17; papers/A112.pdf,no,OY,2026-08-24,FMS1098__lifecycle
FMS1098,FMS1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1098,FMS1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1098,FMS1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1098,FMS1098,PoCo: Agentic Proof-of-Concept Exploit Generation for Smart Contracts,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
