record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
U32,U32,STRIATUM-CTF: A Protocol-Driven Agentic Framework for General-Purpose CTF Solving,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U32,U32,STRIATUM-CTF: A Protocol-Driven Agentic Framework for General-Purpose CTF Solving,external traceability,benchmark ground truth / public material,no external trace reported,benchmark ground truth / public material,coder_x_selected,The cited source supports the selected label benchmark ground truth / public material under the codebook's item-level public-record alignment criterion.,"https://arxiv.org/abs/2603.22577 | Paper pp. 1–5 (MCP architecture, validation and scoped execution), pp. 5–8 (CTF workflow/results). | excerpt pages 4",no,TR,2026-08-12,U32__external_traceability
U33,U33,VulnAgent-R2: Evidence-Calibrated Multi-Agent Auditing for Repository-Level Vulnerability Detection,lifecycle coverage,candidate analysis;execution observation;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;reproduction and validation;reporting and audit,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation;reproduction and validation;reporting and audit; only observable workflow actions or outputs were retained.,"https://arxiv.org/abs/2603.13384 | Paper pp. 1–6 (evidence-calibrated architecture), pp. 6–11 (benchmark/dynamic-verification evaluation and limitations). | excerpt pages 5",no,TR,2026-08-12,U33__lifecycle
U33,U33,VulnAgent-R2: Evidence-Calibrated Multi-Agent Auditing for Repository-Level Vulnerability Detection,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U33,U33,VulnAgent-R2: Evidence-Calibrated Multi-Agent Auditing for Repository-Level Vulnerability Detection,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U33,U33,VulnAgent-R2: Evidence-Calibrated Multi-Agent Auditing for Repository-Level Vulnerability Detection,principal reported evidence output,runtime safety signal,runtime safety signal,runtime safety signal,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U33,U33,VulnAgent-R2: Evidence-Calibrated Multi-Agent Auditing for Repository-Level Vulnerability Detection,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U34,U34,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,lifecycle coverage,execution observation;path and input exploration,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,path and input exploration;execution observation,coder_x_selected,The cited source supports the selected label path and input exploration;execution observation; only observable workflow actions or outputs were retained.,"https://arxiv.org/abs/2603.08616 | Paper pp. 1–5 (five-agent harness workflow), pp. 5–8 (coverage-guided evaluation and conclusion). | excerpt pages 1, 2",no,TR,2026-08-12,U34__lifecycle
U34,U34,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.","https://arxiv.org/abs/2603.08616 | Paper pp. 1–5 (five-agent harness workflow), pp. 5–8 (coverage-guided evaluation and conclusion). | excerpt pages 1, 2",no,TR,2026-08-12,U34__capability
U34,U34,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U34,U34,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,principal reported evidence output,runtime safety signal,runtime safety signal,runtime safety signal,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U34,U34,Coverage-Guided Multi-Agent Harness Generation for Java Library Fuzzing,external traceability,author-reported external clue,author-reported external clue,author-reported external clue,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U35,U35,vEcho: A Paradigm Shift from Vulnerability Verification to Proactive Discovery with Large Language Models,lifecycle coverage,candidate analysis;reporting and audit,candidate analysis;reporting and audit,candidate analysis;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U35,U35,vEcho: A Paradigm Shift from Vulnerability Verification to Proactive Discovery with Large Language Models,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U35,U35,vEcho: A Paradigm Shift from Vulnerability Verification to Proactive Discovery with Large Language Models,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
U35,U35,vEcho: A Paradigm Shift from Vulnerability Verification to Proactive Discovery with Large Language Models,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
